DateTime,Tone_WWV,Tone_Magnitude_WWV,Noise_Floor_WWV,SNR_WWV,Tone_WWVH,Tone_Magnitude_WWVH,Noise_Floor_WWVH,SNR_WWVH,Ratio_SNR
20240131T004900Z,,None,None,None,500,0.0008134734435065486,0.001343221944830089,-4.356087976855674,None
20240131T005000Z,,None,None,None,500,0.0006872965729991228,0.0011621208252248255,-4.562142107740943,None
20240131T005100Z,,None,None,None,500,0.000762292468735508,0.002167182260022509,-9.075476159067163,None
20240131T005200Z,500,0.0005665522197910063,0.0018352144045545578,-10.208937277103637,600,0.0004984010091539285,0.0014232924624536876,-9.114304727959006,-1.0946325491446303
20240131T005300Z,600,0.07947286723666369,0.007338222868442307,20.69255968640728,500,0.01229618511442077,0.0025467182724727877,13.675789766878646,7.016769919528633
20240131T005400Z,500,0.08641574188725318,0.00704969855198811,21.768446319589465,600,0.01360815916415078,0.0021031044487349135,16.218770763737563,5.549675555851904
20240131T005500Z,600,0.11589967190950544,0.008506099406150788,22.687035055748154,500,0.020427013994803123,0.003981024551208775,14.20420061054277,8.482834445205384
20240131T005600Z,500,0.1537836145287521,0.007099285763273682,26.71390812842841,600,0.027780202145841672,0.0010619920774187603,28.352282494708867,-1.6383743662804549
20240131T005700Z,600,0.09919505019979212,0.005102288869230844,25.7744991744811,500,0.015975816179100523,0.0013533491278484198,21.441064148216505,4.333435026264594
20240131T005800Z,500,0.1375998042696564,0.005919169923356894,27.3271401712481,600,0.02274770376521073,0.0014523393176566377,23.89738938490618,3.429750786341919
20240131T005900Z,,None,None,None,,None,None,None,None
20240131T010000Z,,None,None,None,,None,None,None,None
20240131T010100Z,600,0.15524403540915938,0.009974581129217694,23.84240512393619,440,0.00551016984024363,0.0036150833584019993,3.660933388265313,20.181471735670872
20240131T010200Z,440,0.15793577242801046,0.007161492965805959,26.869538781957594,600,0.004604954162691302,0.003039765984015612,3.6077032166643535,23.261835565293243
20240131T010300Z,600,0.00102996921522834,0.0027416814950874317,-8.503855130679415,500,0.0015674880272520562,0.003255272494830456,-6.347662327623005,-2.1561928030564115
20240131T010400Z,500,0.013457068482718035,0.0035961383097444875,11.462281518160971,600,0.010927945785787764,0.0029617979222922104,11.33966215304784,0.12261936511313042
20240131T010500Z,600,0.17449053821399035,0.00462409954334626,31.534894152411248,500,0.033947660909040146,0.002312012691270293,23.336392835976305,8.198501316434944
20240131T010600Z,500,0.14956089238812612,0.008253795781141863,25.163286572496865,600,0.02448289579741246,0.0029823504816938206,18.286082087213067,6.877204485283791
20240131T010700Z,600,0.17064591113450148,0.007366202791759545,27.297044314783765,500,0.038315288360620404,0.003121888869703458,21.779093180797787,5.5179511339859815
20240131T010800Z,,None,None,None,,None,None,None,None
20240131T010900Z,,None,None,None,,None,None,None,None
20240131T011000Z,,None,None,None,,None,None,None,None
20240131T011100Z,600,0.12281175557757207,0.009323848798792951,22.392894349382818,500,0.022408537632533206,0.0028127996611706277,18.02549429177548,4.3674000576073375
20240131T011200Z,500,0.13164006041635265,0.008660892374286957,23.6365086225129,600,0.02070014144854547,0.0013746664614532225,23.555519520718047,0.08098910179484911
20240131T011300Z,600,0.11644832096294351,0.008487959294205634,22.746598855853026,500,0.020359168853807046,0.0027875833756904568,17.270643569211302,5.475955286641722
20240131T011400Z,,None,None,None,,None,None,None,None
20240131T011500Z,,None,None,None,,None,None,None,None
20240131T011600Z,500,0.10072614532624939,0.003820788419863258,28.41978450946594,,None,None,None,None
20240131T011700Z,600,0.09728866684022842,0.005477467465732201,24.989648911127667,,None,None,None,None
20240131T011800Z,,None,None,None,,None,None,None,None
20240131T011900Z,600,0.11673994064359772,0.008517325686918409,22.738324279389413,,None,None,None,None
20240131T012000Z,500,0.14976576143059672,0.0050400261123707555,29.45959504649079,600,0.026758784003331124,0.0019309584767205105,22.833868782437094,6.6257262640536965
20240131T012100Z,600,0.08126686752575689,0.0016142587232541822,34.03880756015869,500,0.013616201603745395,0.0011661126414011258,21.346309392403544,12.692498167755142
20240131T012200Z,500,0.10809327902665447,0.007438972035231774,23.245715306655015,600,0.018746424609352996,0.002262963087708016,18.364819592269168,4.880895714385845
20240131T012300Z,600,0.1387374397409385,0.006017573241807279,27.255445817121533,500,0.02632614898768891,0.0025827354345294737,20.166148275486485,7.089297541635049
20240131T012400Z,500,0.10583298206881041,0.002996589169788123,30.959876558010784,600,0.01720971970447042,0.0010464841117354714,24.32082315938856,6.639053398622226
20240131T012500Z,600,0.12344453524180536,0.0074844749686318835,24.346210573704692,500,0.021156272957684,0.0026758740830123283,17.95946976790554,6.386740805799151
20240131T012600Z,500,0.15927084113135762,0.008999791376207638,24.958076628851913,600,0.02970113508758379,0.0028803132793895933,20.266666407396144,4.691410221455771
20240131T012700Z,600,0.1505597933288666,0.004461417825195649,30.56472223607262,500,0.029298028735785662,0.002725977632443887,20.62632225292022,9.938399983152397
20240131T012800Z,500,0.08271781975291953,0.005560245125911662,23.450102816962538,600,0.012604541096107584,0.001838630337429971,16.720652337565294,6.729450479397244
20240131T012900Z,,None,None,None,,None,None,None,None
20240131T013000Z,,None,None,None,,None,None,None,None
20240131T013100Z,600,0.0753205989688129,0.00410551698398957,25.27091823781423,500,0.011876393704533403,0.0021065137235744763,15.0224058654989,10.248512372315332
20240131T013200Z,500,0.13235548949193415,0.008427110995524236,23.921264887502772,600,0.021555317810040532,0.0024466220177817074,18.89975101399705,5.021513873505725
20240131T013300Z,600,0.17554467562854134,0.00693402919008213,28.068039920622134,500,0.040777559553558315,0.0038189998019470457,20.569431896161937,7.498608024460194
20240131T013400Z,500,0.16237071033991185,0.008250405555889493,25.880647868778283,600,0.029960316364927624,0.001998416879360176,23.517206114271918,2.3634417545063675
20240131T013500Z,600,0.09267452673912385,0.004733232938880486,25.836049975160925,500,0.01543301737911844,0.0009687244439482885,24.045011735245833,1.7910382399150928
20240131T013600Z,500,0.07013815119511764,0.00569849180791192,21.803887712952328,600,0.011346700649686797,0.0015254385551198334,17.42949757011462,4.3743901428377105
20240131T013700Z,600,0.06310379428736122,0.0009189929457647044,36.734865908676944,500,0.010919251734691224,0.0005147435044939396,26.532040068456283,10.202825840220664
20240131T013800Z,500,0.07252963128675011,0.0055163589191416645,22.377259082025603,600,0.011719544904766462,0.0015608453617600119,17.51101738499159,4.866241697034016
20240131T013900Z,600,0.07904293205528629,0.004257891373332281,25.37336928420126,500,0.013731399863509668,0.0010935102828508224,21.97783885714943,3.3955304270518303
20240131T014000Z,500,0.08149417203966985,0.0014297045548123549,35.117605020341045,600,0.01276599784954073,0.0007794437112190461,24.285400191060962,10.832204829280085
20240131T014100Z,600,0.08291090662080347,0.004808894226636226,24.73132878827828,500,0.013633620793176081,0.0016426103859072654,18.38153291725186,6.349795871026419
20240131T014200Z,500,0.1059248185505743,0.00731594854932928,23.214541723242455,600,0.01674622950301468,0.0022258076437273507,17.52858818615888,5.6859535370835745
20240131T014300Z,,None,None,None,500,0.0030703101230941275,0.0030000817611193806,0.20098307644669483,None
20240131T014400Z,,None,None,None,500,0.0013269171355368191,0.002347176122631403,-4.954037520244739,None
20240131T014500Z,,None,None,None,500,0.0006179455098870692,0.001122405268925107,-5.183990316490172,None
20240131T014600Z,,None,None,None,600,0.0027331278196970252,0.0027735307749034307,-0.12746092806537618,None
20240131T014700Z,,None,None,None,500,0.0012297084831888805,0.003015385556667123,-7.7908136248025865,None
20240131T014800Z,,None,None,None,500,0.001472355116542519,0.0024913883332121803,-4.568577129878007,None
20240131T014900Z,,None,None,None,500,0.0005489751096840647,0.0013353238120988942,-7.720678789038704,None
20240131T015000Z,,None,None,None,500,0.001214211336001458,0.0030972129207538393,-8.133535583668815,None
20240131T015100Z,,None,None,None,500,0.0015254876943806147,0.0009544048225404446,4.073521671022456,None
20240131T015200Z,500,0.0018343922343645766,0.003664396888549097,-6.010206050121742,600,0.0009528174829869325,0.0026487602831363815,-8.880658769228425,2.8704527191066824
20240131T015300Z,600,0.17624695077437574,0.007623557381763297,27.279278770355187,500,0.030074674390389314,0.0033218498130905445,19.136418814968938,8.142859955386252
20240131T015400Z,500,0.10992532734193439,0.0022963700057285646,33.60111803819527,600,0.01777879681773739,0.0011473355833530765,23.804238074722637,9.796879963472625
20240131T015500Z,600,0.13151347986454912,0.008751200546011258,23.538052659760524,500,0.02487869731788767,0.0037231977733115118,16.498230603209542,7.039822056550981
20240131T015600Z,500,0.16187090366106166,0.00838824950105108,25.709949030546404,600,0.035831895922047614,0.0030306804905356755,21.454592693803175,4.255356336743232
20240131T015700Z,600,0.16212183425164067,0.007742930032253076,26.418723477408534,500,0.03433084332596725,0.002670788772509214,22.18089859971256,4.237824877695971
20240131T015800Z,500,0.0773708532706425,0.005402360434694062,23.11987660690032,600,0.01321983596504219,0.0023376292245313765,15.049008765434671,8.070867841465644
20240131T015900Z,,None,None,None,,None,None,None,None
20240131T020000Z,,None,None,None,,None,None,None,None
20240131T020100Z,600,0.18748400235510954,0.011662742449344947,24.123270620431324,440,0.006894358708445103,0.004136796678994145,4.436593991404275,19.686676629027048
20240131T020200Z,440,0.17694973875779318,0.008171245958226792,26.711232852798954,600,0.005939500151486478,0.0015551453077259048,11.639578468403693,15.071654384395261
20240131T020300Z,600,0.0005939531281233156,0.0026241760419442196,-12.904815844798385,500,0.0008038674419742053,0.00313864524361757,-11.831155829578176,-1.0736600152202112
20240131T020400Z,500,0.012030094587093898,0.003483348149006863,10.76544318202214,600,0.011122487439862837,0.002764497945033377,12.091713050899564,-1.3262698688774257
20240131T020500Z,600,0.17201090622589763,0.010654906995575537,24.16012641405444,500,0.03548385293507556,0.003362014267627354,20.468624369270493,3.6915020447839457
20240131T020600Z,500,0.15105722398032276,0.008674931895920553,24.817508506313356,600,0.03142449984796514,0.0024320210270200207,22.226020974019324,2.59148753229403
20240131T020700Z,600,0.14886567871199816,0.008626542393971443,24.739156417358444,500,0.025935738155141733,0.0020584297366126915,22.007251314999436,2.7319051023590064
20240131T020800Z,,None,None,None,,None,None,None,None
20240131T020900Z,,None,None,None,,None,None,None,None
20240131T021000Z,,None,None,None,,None,None,None,None
20240131T021100Z,600,0.0969869427905158,0.00853780846233923,21.107337243661707,500,0.01586632887142489,0.0033773851031463392,13.437917369253325,7.6694198744083835
20240131T021200Z,500,0.12921799086835736,0.002540860197139495,34.12684428320928,600,0.021133000003256915,0.0011930159390281002,24.966298141977973,9.160546141231306
20240131T021300Z,600,0.15874993925961653,0.007372538223868767,26.66193069821331,500,0.03051815675057181,0.0011368961960391496,28.576749719759846,-1.914819021546534
20240131T021400Z,,None,None,None,,None,None,None,None
20240131T021500Z,,None,None,None,,None,None,None,None
20240131T021600Z,500,0.13587039417234056,0.011639153058241578,21.34406912014969,,None,None,None,None
20240131T021700Z,600,0.12157374685407499,0.009571217184065712,22.07745261210963,,None,None,None,None
20240131T021800Z,,None,None,None,,None,None,None,None
20240131T021900Z,600,0.15294264378567834,0.005749646951005161,28.4977482984172,,None,None,None,None
20240131T022000Z,500,0.15187265762217184,0.009699462927236988,23.894638105943216,600,0.03132767066506453,0.0026041585013053667,21.605213813739674,2.289424292203541
20240131T022100Z,600,0.12464973228624361,0.009172298461134085,22.664263442448075,500,0.021401719190793363,0.003414543339424641,15.942320640455883,6.721942801992191
20240131T022200Z,500,0.14461631636460393,0.00736455523689617,25.861415423917112,600,0.029098756635547604,0.0026534567887372294,20.801248255503324,5.0601671684137886
20240131T022300Z,600,0.18215017595019245,0.008923043445325208,26.198331751332105,500,0.04200020175079305,0.0019419374577499574,26.70032275407999,-0.5019910027478867
20240131T022400Z,500,0.1704809631806565,0.011278777323589706,23.588277357977496,600,0.03580947057839845,0.003386919550315385,20.48386038657179,3.1044169714057004
20240131T022500Z,600,0.1744730510779011,0.005549558626021088,29.94939824261724,500,0.037068568271105884,0.0018240428871671654,26.159415338847264,3.7899829037699746
20240131T022600Z,500,0.10401082784017766,0.007207415266749525,23.185980153275125,600,0.018964426713479678,0.0028096120412098406,16.585867264121784,6.600112889153338
20240131T022700Z,600,0.1740629854266899,0.011324592205393908,23.73367711683152,500,0.04017139350020187,0.0039582787646551525,20.128210414515138,3.6054667023163782
20240131T022800Z,500,0.17951686690181748,0.011361243932988978,23.97358750820498,600,0.04677038031736928,0.003214162692876623,23.258060910832306,0.7155265973726712
20240131T022900Z,,None,None,None,,None,None,None,None
20240131T023000Z,,None,None,None,,None,None,None,None
20240131T023100Z,600,0.143776341014493,0.006474527765375469,26.929586587062154,500,0.030118331105930502,0.004435285355630903,16.638186737336444,10.29139984972571
20240131T023200Z,500,0.16754060580857652,0.00796077011879973,26.463299967709354,600,0.037750197194211105,0.00209008423165431,25.13510871569805,1.328191252011302
20240131T023300Z,600,0.17203816777962005,0.009968187256168692,24.74017241715028,500,0.04576834497612359,0.0033364366378138195,22.745646532979688,1.9945258841705886
20240131T023400Z,500,0.10770904501234241,0.004524305422966595,27.534005201367524,600,0.017776315932509727,0.002121027094008307,18.465910880087513,9.068094321280011
20240131T023500Z,600,0.12288827207045129,0.006608213214258927,25.388527811895546,500,0.022592985635051452,0.0030910997145682157,17.27721222332873,8.11131558856682
20240131T023600Z,500,0.07583035272221944,0.0007141414587653288,40.521176595201084,600,0.01417913302275045,0.0006318799732431035,27.0203017163304,13.500874878870693
20240131T023700Z,600,0.006241553893899915,0.0006163571450572632,20.109205800061,500,0.006294148375722576,0.000671596240506249,19.436574404461396,0.6726313955996026
20240131T023800Z,500,0.002981268922362749,0.0005826165862489324,14.180366173896386,600,0.0066065560421446675,0.0007827881629105341,18.526617472281355,-4.34625129838497
20240131T023900Z,600,0.002413737175337591,0.0005911873251186375,12.21929729919691,500,0.0056999707581285005,0.0005946558686437966,19.63213836775808,-7.41284106856117
20240131T024000Z,500,0.0024607825991495406,0.00038649491614021445,16.078589228634122,600,0.006834005754087809,0.0005753386327704139,21.49503606341088,-5.416446834776755
20240131T024100Z,600,0.0024158089170374687,0.0005730173841399551,12.49789564439518,500,0.006118830013747071,0.0007098423862030328,18.71012919723759,-6.212233552842409
20240131T024200Z,500,0.0021343987201368608,0.0005350779770376371,12.017169506978671,600,0.006379514229074488,0.0005750328719799019,20.90189876842747,-8.8847292614488
20240131T024300Z,,None,None,None,500,0.006386240952193659,0.0005499479961996685,21.29847352829062,None
20240131T024400Z,,None,None,None,500,0.00045549499870170497,0.0004959494083052002,-0.7390752728817109,None
20240131T024500Z,,None,None,None,500,0.0005252037451824072,0.0005009160680837179,0.41125702790449026,None
20240131T024600Z,,None,None,None,600,0.006485808453645683,0.0006017922527795261,20.650350518535618,None
20240131T024700Z,,None,None,None,500,0.0007034478519460526,0.0005324328366230119,2.419341520504048,None
20240131T024800Z,,None,None,None,500,0.000437042080364854,0.00045398075500835476,-0.330283759834992,None
20240131T024900Z,,None,None,None,500,0.00028008823429463795,0.000396367815601969,-3.0160703505475466,None
20240131T025000Z,,None,None,None,500,0.00028514258117285285,0.00040250297210284327,-2.9941402991071886,None
20240131T025100Z,,None,None,None,500,0.0002825439327474455,0.0004315261450897914,-3.6784225564617294,None
20240131T025200Z,500,0.0006763995427499041,0.0004754168649677536,3.0625744296996475,600,0.0008088770697686014,0.000530051266337976,3.6712929539603065,-0.6087185242606584
20240131T025300Z,600,0.0017231936144643043,0.0005556213546620245,9.831102952539014,500,0.005874095647675981,0.0007456501603661939,17.928117964938735,-8.097015012399721
20240131T025400Z,500,0.001867685842530425,0.00042718820277007596,12.81369152081118,600,0.0058298375297795415,0.0006936905795899538,18.48981309850341,-5.676121577692232
20240131T025500Z,600,0.0018056295546396582,0.0005887404028351036,9.734096280037981,500,0.006539540701894865,0.0009737361268234889,16.542119279698163,-6.808022999660185
20240131T025600Z,500,0.0016172669219286413,0.00048409135061404574,10.477087618528792,600,0.008020110049625917,0.0007614617055384841,20.450645207027044,-9.973557588498254
20240131T025700Z,600,0.0017251222363290348,0.000518300620651326,10.444762884843485,500,0.007601520190927915,0.000564569302016323,22.58366386694074,-12.138900982097256
20240131T025800Z,500,0.0016255480614071757,0.00043723608905103936,11.405676269660304,600,0.006685356740925374,0.0007820988611211123,18.637258667240513,-7.231582397580211
20240131T025900Z,,None,None,None,,None,None,None,None
20240131T030000Z,,None,None,None,,None,None,None,None
20240131T030100Z,600,0.0015543059239052509,0.0005293500700850707,9.35587054630259,440,0.005176754545751387,0.0005882293541352648,18.89021760843616,-9.53434706213357
20240131T030200Z,440,0.0013397925698593876,0.00048556837593605396,8.815743413814959,600,0.005629189772261288,0.0005420175039240705,20.32865156082852,-11.512908147013558
20240131T030300Z,600,0.00047281524643942444,0.0005593406581917555,-1.4596983345787944,500,0.00033296525895895737,0.0004756607213569688,-3.097967357030955,1.6382690224521608
20240131T030400Z,500,0.0002977306361907409,0.00040048646070693964,-2.575286260017389,600,0.0004710641317436928,0.0005290280015275418,-1.0079724583711989,-1.5673138016461907
20240131T030500Z,600,0.001393742999970966,0.0005066135721073533,8.790117577368513,500,0.0063513370484616785,0.0010400184343311596,15.716482459162119,-6.92636488179361
20240131T030600Z,500,0.0013408620867668987,0.0005819446074569974,7.250049259392383,600,0.007427271641498364,0.0006445833387423168,21.23100464507294,-13.980955385680558
20240131T030700Z,600,0.0013820022372850347,0.0005925884773989064,7.355110870590592,500,0.007352462634699633,0.0006850849340661577,20.613768183742977,-13.258657313152389
20240131T030800Z,,None,None,None,,None,None,None,None
20240131T030900Z,,None,None,None,,None,None,None,None
20240131T031000Z,,None,None,None,,None,None,None,None
20240131T031100Z,600,0.001251980910879315,0.0004916065862497352,8.119600290175189,500,0.00034926576124914323,0.0003612335253382041,-0.2926407186881571,8.412241008863345
20240131T031200Z,500,0.0011773762118081864,0.00037389917716838556,9.96321494975858,600,0.005673289676150338,0.0005933441927403764,19.610565258340188,-9.647350308581608
20240131T031300Z,600,0.0012302017739674906,0.00056029976656413,6.831118148355035,500,0.005884694477921514,0.0004812825988498013,21.746475206457696,-14.91535705810266
20240131T031400Z,,None,None,None,,None,None,None,None
20240131T031500Z,,None,None,None,,None,None,None,None
20240131T031600Z,500,0.0010523605306964731,0.0005244409832243812,6.049358567073886,,None,None,None,None
20240131T031700Z,600,0.0010969473165640614,0.0005238455608901448,6.41965004122714,,None,None,None,None
20240131T031800Z,,None,None,None,,None,None,None,None
20240131T031900Z,600,0.0010946845540447956,0.0005677790372123304,5.702192724223955,,None,None,None,None
20240131T032000Z,500,0.0010781218345080814,0.0003765455906924185,9.137005503788558,600,0.005024521288720249,0.0006207021681815419,18.16422856457378,-9.02722306078522
20240131T032100Z,600,0.0010943358208827117,0.0005157606557602972,6.534048116545849,500,0.004925157173709314,0.0005169844737277284,19.578851881008404,-13.044803764462557
20240131T032200Z,500,0.0009344077994979204,0.000419272834284338,6.960794610551703,600,0.005585089327099133,0.0006465924661256368,18.72798966990405,-11.76719505935235
20240131T032300Z,600,0.0010236626207631551,0.0005229965413452199,5.83316056815983,500,0.004478998873384673,0.0003788627617682516,21.453980648411,-15.620820080251171
20240131T032400Z,500,0.0009765595897642287,0.00039060589943747115,7.959199016895981,600,0.0047652165132458955,0.0005391172400762217,18.927988360742113,-10.96878934384613
20240131T032500Z,600,0.0010214002786767702,0.0004846791443529083,6.474832789836922,500,0.00475394068923934,0.0004320322608711121,20.830751625824288,-14.355918835987367
20240131T032600Z,500,0.0009517265208471146,0.0004239293120334441,7.024374504412405,600,0.004218160608309531,0.0006703515308471925,15.976410123550156,-8.95203561913775
20240131T032700Z,600,0.001054268628221778,0.0005071902536004387,6.355607681901598,500,0.004562966309394407,0.00042982776283118096,20.519055975518405,-14.163448293616806
20240131T032800Z,500,0.0010409656102300252,0.0005669938019379463,5.277161415267172,600,0.0065762009047177945,0.0008714315555294138,17.554835807324196,-12.277674392057026
20240131T032900Z,,None,None,None,,None,None,None,None
20240131T033000Z,,None,None,None,,None,None,None,None
20240131T033100Z,600,0.0010939948183575315,0.000473250549453496,7.278482762620689,500,0.004861541224350716,0.0005067438428443252,19.639709845053947,-12.36122708243326
20240131T033200Z,500,0.001056467418233399,0.0003726385920037433,9.051365551825258,600,0.0041032897008862566,0.0006326663413492934,16.239149001926783,-7.187783450101525
20240131T033300Z,600,0.0010523753450754538,0.0005069182697322606,6.344654422278079,500,0.0034013602374247253,0.00045564694335946187,17.46048338394256,-11.115828961664477
20240131T033400Z,500,0.0010177948238161783,0.0003575874073209813,9.08556042869235,600,0.0037273524134327028,0.0006014071358294066,15.844637590822028,-6.759077162129677
20240131T033500Z,600,0.0011650203335845414,0.0004807045230858211,7.689105936041142,500,0.0036200830228198776,0.00045767398364329076,17.963246099269902,-10.274140163228758
20240131T033600Z,500,0.0009187140491286523,0.0003846641738559698,7.561972361196041,600,0.00328590235917403,0.0005295780910778017,15.854492887702294,-8.292520526506253
20240131T033700Z,600,0.00104635259798248,0.0004896293660496799,6.596211995102852,500,0.0036067404702641187,0.00042189779400192206,18.638152768056738,-12.041940772953888
20240131T033800Z,500,0.0010258001960910914,0.0003280208438909824,9.903226723479346,600,0.0035052074105949775,0.0006155262995707357,15.10934214888794,-5.206115425408594
20240131T033900Z,600,0.0010268335148384804,0.000519182225817683,5.923604383671833,500,0.003960529843795029,0.0003681146464813811,20.635403855108045,-14.711799471436212
20240131T034000Z,500,0.000912302645705091,0.00036355708637914193,7.9913264018507215,600,0.003997397756372065,0.0005501184776480461,17.226422637660942,-9.235096235810218
20240131T034100Z,600,0.0009733529062699521,0.0004920847797499586,5.924607949876811,500,0.004311289364008994,0.0003676668953124854,21.383052897926053,-15.458444948049245
20240131T034200Z,500,0.0008315964416231686,0.00034196901608992704,7.718517269966073,600,0.0035910821781627474,0.00047766788816380653,17.52198594707627,-9.8034686771102
